epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
357,1038.58,0.68446,0.14809,0.07532,0.5918,0.92427,0.82721,0.20029,0.27886,0.2088,0.22881,0.29473,0.22962,0.22149,1.04334,0.92512,0.65967,1.95186,1.10262,0.000361929,0.000361929,0.000361929
358,1041.46,0.66947,0.08651,0.08691,0.60293,0.88759,0.22277,0.31545,0.31334,0.22981,0.2031,0.44559,0.25201,0.24872,1.04833,0.925,0.58547,1.93397,1.09849,0.00035945,0.00035945,0.00035945
359,1044.35,0.66941,0.15916,0.06882,0.64393,0.90547,0.53761,0.27765,0.33168,0.23659,0.51825,0.27541,0.28563,0.27872,1.0988,0.93714,0.54655,2.04527,1.11233,0.000356975,0.000356975,0.000356975
360,1047.22,0.75576,0.09006,0.11973,0.65668,0.94223,0.21376,0.35523,0.27901,0.20095,0.20794,0.35647,0.24938,0.24842,1.11115,0.93228,0.51652,1.89048,1.11799,0.000354504,0.000354504,0.000354504
361,1050.06,0.71609,0.17502,0.0827,0.63618,0.93322,0.48968,0.24534,0.27282,0.19009,0.48968,0.24534,0.23708,0.23569,1.09774,0.93134,0.5002,1.89833,1.11633,0.000352037,0.000352037,0.000352037
362,1052.97,0.66437,0.06964,0.0734,0.56026,0.90368,0.70519,0.26946,0.26892,0.18087,0.68899,0.25213,0.25295,0.25102,1.10168,0.93192,0.50381,1.89568,1.11821,0.000349574,0.000349574,0.000349574
363,1055.87,0.69838,0.1267,0.0771,0.64616,0.92145,0.28999,0.28647,0.28683,0.18136,0.29349,0.30059,0.26768,0.26575,1.13226,0.93242,0.52673,1.98533,1.1263,0.000347115,0.000347115,0.000347115
364,1058.72,0.65917,0.13998,0.09555,0.59824,0.90858,0.7248,0.33419,0.34069,0.21909,0.46968,0.31882,0.28487,0.28251,1.17738,0.93037,0.55998,2.02336,1.1359,0.000344661,0.000344661,0.000344661
365,1061.66,0.67675,0.13945,0.09655,0.5961,0.8914,0.7463,0.30206,0.33461,0.22375,0.2291,0.42059,0.27361,0.27173,1.2021,0.93044,0.61356,1.88149,1.15578,0.000342211,0.000342211,0.000342211
366,1064.57,0.64262,0.14458,0.081,0.54451,0.91125,0.47639,0.27377,0.30317,0.21279,0.20626,0.32559,0.26116,0.25852,1.21717,0.91932,0.64563,1.83966,1.17099,0.000339766,0.000339766,0.000339766
367,1067.41,0.71703,0.10791,0.07384,0.61196,0.92897,0.53403,0.25471,0.28485,0.20542,0.49298,0.23259,0.24698,0.2424,1.19254,0.92184,0.66662,1.86286,1.17083,0.000337325,0.000337325,0.000337325
368,1070.33,0.711,0.07745,0.07814,0.60606,0.91529,0.48871,0.28539,0.26958,0.1959,0.19778,0.32647,0.23576,0.2292,1.15179,0.92187,0.68359,1.8474,1.16433,0.000334888,0.000334888,0.000334888
369,1073.19,0.67777,0.11853,0.07341,0.58355,0.91708,0.48785,0.29235,0.26414,0.19235,0.20111,0.30647,0.23252,0.22687,1.12939,0.9217,0.66277,1.79714,1.15322,0.000332457,0.000332457,0.000332457
370,1076.1,0.66477,0.19402,0.07145,0.57797,0.90459,0.41305,0.32647,0.28092,0.20069,0.40208,0.30647,0.23523,0.22975,1.14167,0.919,0.63217,1.79101,1.1538,0.00033003,0.00033003,0.00033003
371,1078.98,0.735,0.0386,0.09242,0.60656,0.94967,0.47977,0.28147,0.29137,0.20746,0.39379,0.34647,0.24535,0.23905,1.15747,0.91882,0.57914,1.8123,1.15889,0.000327608,0.000327608,0.000327608
372,1081.91,0.69388,0.10682,0.11012,0.61784,0.93418,0.76102,0.24971,0.29078,0.20445,0.72042,0.22971,0.24977,0.24598,1.20939,0.91819,0.53363,1.86206,1.17617,0.000325191,0.000325191,0.000325191
373,1084.75,0.69269,0.04087,0.09881,0.59959,0.91188,0.61527,0.24971,0.29764,0.2079,0.56063,0.22971,0.25135,0.24858,1.18533,0.93157,0.52833,1.86471,1.16826,0.000322778,0.000322778,0.000322778
374,1087.7,0.67814,0.11022,0.08427,0.58775,0.91266,0.54658,0.26971,0.31593,0.21448,0.62489,0.22954,0.27422,0.2713,1.14534,0.93337,0.55446,1.83941,1.15287,0.000320371,0.000320371,0.000320371
375,1090.58,0.67394,0.10083,0.10884,0.60992,0.91267,0.32427,0.26971,0.3239,0.21689,0.20748,0.33147,0.28388,0.28036,1.15608,0.92106,0.5653,1.86502,1.15579,0.000317969,0.000317969,0.000317969
376,1093.47,0.77761,0.08992,0.06541,0.78186,0.96291,0.26796,0.38735,0.34759,0.22792,0.26689,0.38147,0.30987,0.30599,1.1813,0.9235,0.56526,1.8358,1.16067,0.000315572,0.000315572,0.000315572
377,1096.42,0.66123,0.08399,0.08898,0.57332,0.92992,0.32565,0.38863,0.38012,0.24935,0.32538,0.3866,0.29368,0.29207,1.16693,0.92239,0.57931,1.81769,1.15283,0.00031318,0.00031318,0.00031318
378,1099.27,0.66724,0.1027,0.04842,0.55458,0.91322,0.27681,0.44409,0.37188,0.26698,0.31261,0.39504,0.28603,0.28448,1.13549,0.93561,0.55757,1.83067,1.13898,0.000310793,0.000310793,0.000310793
379,1102.12,0.69622,0.08207,0.09232,0.59811,0.91156,0.23611,0.51221,0.34175,0.24733,0.19272,0.39652,0.26122,0.25998,1.10341,0.9265,0.52583,1.81579,1.11958,0.000308412,0.000308412,0.000308412
380,1105.04,0.66485,0.1273,0.09356,0.56368,0.9114,0.27419,0.3368,0.3053,0.22013,0.24862,0.32514,0.23667,0.2342,1.10736,0.92207,0.46779,1.78863,1.12258,0.000306036,0.000306036,0.000306036
381,1107.91,0.6707,0.06483,0.04762,0.55311,0.90959,0.27146,0.31735,0.29417,0.21394,0.25559,0.33147,0.22959,0.22629,1.11851,0.92417,0.44209,1.82731,1.13257,0.000303665,0.000303665,0.000303665
382,1110.71,0.68565,0.0855,0.06862,0.62493,0.92117,0.54267,0.2874,0.29722,0.22234,0.26965,0.31147,0.24736,0.24073,1.09484,0.92342,0.44178,1.83898,1.12183,0.0003013,0.0003013,0.0003013
383,1113.63,0.66751,0.04666,0.05291,0.57524,0.91694,0.774,0.27471,0.32175,0.24214,0.26663,0.3001,0.25961,0.25132,1.11075,0.92344,0.44396,1.86192,1.12332,0.000298941,0.000298941,0.000298941
384,1116.6,0.63375,0.08127,0.05083,0.54231,0.89395,0.82306,0.24529,0.33131,0.24891,0.28276,0.33764,0.27459,0.26932,1.1605,0.93621,0.49073,1.99488,1.14497,0.000296587,0.000296587,0.000296587
385,1119.43,0.6901,0.27043,0.107,0.57908,0.93563,0.48782,0.33971,0.352,0.24715,0.255,0.37059,0.27765,0.27145,1.18327,0.93736,0.49606,2.11258,1.14871,0.000294239,0.000294239,0.000294239
386,1122.37,0.69081,0.11585,0.08264,0.60785,0.92295,0.55424,0.28441,0.35137,0.24522,0.24422,0.35595,0.27162,0.26787,1.148,0.93673,0.48678,2.15493,1.13303,0.000291897,0.000291897,0.000291897
387,1125.27,0.68994,0.07298,0.08206,0.53888,0.90362,0.24543,0.35271,0.3249,0.22364,0.23616,0.32772,0.27191,0.2673,1.10127,0.93501,0.49351,2.03492,1.11841,0.000289561,0.000289561,0.000289561
388,1128.16,0.66265,0.10339,0.06825,0.54743,0.90711,0.21771,0.3811,0.29105,0.20172,0.85041,0.21794,0.26806,0.26057,1.0808,0.92195,0.49686,1.76535,1.11044,0.00028723,0.00028723,0.00028723
389,1131,0.66238,0.05777,0.08664,0.58132,0.90949,0.20108,0.36235,0.28067,0.20111,0.77699,0.2205,0.2587,0.2523,1.05312,0.92117,0.5019,1.76231,1.09625,0.000284906,0.000284906,0.000284906
390,1133.92,0.70691,0.09499,0.08365,0.59567,0.92221,0.73644,0.25559,0.29229,0.20506,0.79868,0.22746,0.2594,0.25472,1.02858,0.92084,0.50974,1.78195,1.0892,0.000282587,0.000282587,0.000282587
391,1136.83,0.60803,0.11488,0.09506,0.59528,0.91692,0.25326,0.35795,0.32509,0.23044,0.82163,0.22262,0.27736,0.27339,1.03901,0.92536,0.52236,1.75996,1.09352,0.000280275,0.000280275,0.000280275
392,1139.77,0.6653,0.04134,0.05599,0.57825,0.90897,0.27717,0.42647,0.33817,0.2358,0.23426,0.30559,0.26485,0.26147,1.098,0.93757,0.57933,1.80737,1.11189,0.000277968,0.000277968,0.000277968
393,1142.64,0.68983,0.10437,0.11577,0.58136,0.92435,0.28659,0.40147,0.33182,0.23136,0.23546,0.2977,0.25477,0.25144,1.1185,0.93868,0.58094,1.86107,1.12179,0.000275668,0.000275668,0.000275668
394,1145.62,0.6992,0.1694,0.07174,0.5809,0.93072,0.29306,0.32059,0.31486,0.22985,0.25987,0.27471,0.23232,0.22919,1.10553,0.93792,0.56599,1.89259,1.12491,0.000273375,0.000273375,0.000273375
395,1148.71,0.58861,0.05133,0.06419,0.51921,0.87665,0.51328,0.29471,0.32106,0.23218,0.47586,0.25471,0.24023,0.23689,1.09525,0.92237,0.55686,1.84068,1.11698,0.000271087,0.000271087,0.000271087
396,1151.83,0.61982,0.077,0.06113,0.5846,0.89824,0.56442,0.28206,0.35543,0.25021,0.48876,0.26794,0.28049,0.27782,1.05755,0.92185,0.5564,1.70621,1.09449,0.000268806,0.000268806,0.000268806
397,1155.1,0.66623,0.16845,0.06646,0.54888,0.92737,0.59766,0.28757,0.36004,0.25259,0.45136,0.3045,0.28105,0.27842,1.04501,0.92236,0.54457,1.61367,1.09287,0.000266532,0.000266532,0.000266532
398,1158.44,0.70238,0.04179,0.05875,0.60386,0.92748,0.31979,0.32853,0.3545,0.25502,0.27234,0.31059,0.28097,0.27701,1.04585,0.92215,0.55041,1.58986,1.09238,0.000264264,0.000264264,0.000264264
399,1161.73,0.63548,0.06734,0.10629,0.53042,0.90962,0.85414,0.2668,0.33408,0.23902,0.24522,0.28631,0.26102,0.25684,1.05733,0.9213,0.54263,1.651,1.1029,0.000262003,0.000262003,0.000262003
400,1165.13,0.68006,0.14773,0.07789,0.54831,0.91814,0.29987,0.30894,0.3073,0.21292,0.25735,0.32865,0.25719,0.25038,1.08296,0.92087,0.50088,1.733,1.11637,0.000259748,0.000259748,0.000259748
401,1168.44,0.64415,0.09417,0.05794,0.56764,0.90999,0.29933,0.31235,0.31141,0.21589,0.57498,0.24632,0.26376,0.25683,1.06945,0.92239,0.503,1.76175,1.11179,0.0002575,0.0002575,0.0002575
402,1171.62,0.65447,0.0277,0.05573,0.55427,0.91761,0.81926,0.25471,0.31591,0.22031,0.30348,0.30019,0.27801,0.27069,1.04139,0.92507,0.51788,1.76916,1.09973,0.000255259,0.000255259,0.000255259
403,1174.95,0.65632,0.0818,0.07273,0.54181,0.90935,0.25419,0.39074,0.32166,0.22254,0.75482,0.26294,0.27716,0.2696,1.02607,0.92388,0.54133,1.77884,1.09259,0.000253024,0.000253024,0.000253024
404,1178.31,0.63483,0.11562,0.0607,0.54523,0.90856,0.72893,0.27002,0.30789,0.21526,0.46693,0.29359,0.27262,0.26484,1.0384,0.92399,0.55836,1.85996,1.09493,0.000250797,0.000250797,0.000250797
405,1181.65,0.70407,0.04372,0.08268,0.57037,0.91756,0.75964,0.26613,0.30631,0.21051,0.78806,0.23118,0.27002,0.26282,1.05615,0.9232,0.56991,1.88778,1.0969,0.000248577,0.000248577,0.000248577
406,1185.02,0.6791,0.05257,0.07145,0.57102,0.92515,0.78409,0.25706,0.29669,0.20727,0.75638,0.23118,0.26267,0.25516,1.04629,0.92439,0.57551,1.86821,1.09097,0.000246363,0.000246363,0.000246363
407,1188.45,0.63639,0.10401,0.08456,0.54942,0.92415,0.75277,0.27325,0.29755,0.20984,0.71925,0.25052,0.26212,0.25304,1.04069,0.9252,0.57958,1.81572,1.09637,0.000244157,0.000244157,0.000244157
408,1191.83,0.64016,0.0416,0.06514,0.51365,0.89696,0.47453,0.33147,0.31177,0.21726,0.44264,0.30559,0.26347,0.25642,1.06544,0.92657,0.60087,1.7973,1.10838,0.000241958,0.000241958,0.000241958
409,1195.27,0.67029,0.07584,0.05352,0.58835,0.90752,0.49243,0.33147,0.31019,0.21577,0.23716,0.33381,0.26605,0.26049,1.09181,0.92765,0.60201,1.78902,1.12147,0.000239766,0.000239766,0.000239766
410,1198.61,0.64753,0.04404,0.0684,0.57303,0.91515,0.51847,0.33147,0.31985,0.22641,0.24295,0.35059,0.2734,0.26842,1.08835,0.92456,0.58753,1.8271,1.12106,0.000237581,0.000237581,0.000237581
411,1202.08,0.6446,0.0289,0.05053,0.53729,0.90586,0.30351,0.33358,0.32272,0.22061,0.29907,0.32106,0.28164,0.27616,1.07941,0.92297,0.57082,1.83311,1.12034,0.000235404,0.000235404,0.000235404
412,1205.51,0.70101,0.09775,0.08047,0.5896,0.92148,0.28715,0.33735,0.31724,0.21994,0.27821,0.32559,0.27241,0.2681,1.08533,0.92398,0.54818,1.80924,1.12589,0.000233234,0.000233234,0.000233234
413,1208.84,0.66735,0.09613,0.0521,0.57019,0.91659,0.50018,0.33829,0.32252,0.22798,0.28701,0.34255,0.27591,0.27143,1.10543,0.92295,0.54835,1.75194,1.12176,0.000231071,0.000231071,0.000231071
414,1212.26,0.64042,0.17015,0.07846,0.54777,0.89401,0.79733,0.32652,0.34007,0.23749,0.78763,0.29698,0.29955,0.29263,1.07643,0.92199,0.54058,1.68749,1.10318,0.000228916,0.000228916,0.000228916
415,1215.62,0.64578,0.04414,0.11914,0.5515,0.91522,0.79483,0.30558,0.33146,0.23251,0.80017,0.29716,0.30431,0.2954,1.03854,0.92131,0.53535,1.65812,1.09139,0.000226769,0.000226769,0.000226769
416,1218.71,0.69981,0.0799,0.07048,0.54792,0.95669,0.79792,0.28993,0.32059,0.23475,0.82426,0.30385,0.30201,0.2909,1.00114,0.92194,0.54579,1.64154,1.07509,0.000224629,0.000224629,0.000224629
417,1221.72,0.66944,0.09196,0.0819,0.55439,0.91355,0.74228,0.28559,0.30922,0.22162,0.76941,0.29971,0.29107,0.27808,1.03357,0.92322,0.55364,1.69069,1.0891,0.000222497,0.000222497,0.000222497
418,1225.03,0.66004,0.17101,0.11357,0.53651,0.90619,0.75821,0.30474,0.30699,0.21825,0.761,0.29516,0.28447,0.27167,1.05845,0.92583,0.55323,1.75063,1.09829,0.000220372,0.000220372,0.000220372
419,1228.7,0.68042,0.08039,0.08332,0.55055,0.91735,0.71349,0.30514,0.31759,0.23042,0.71349,0.30514,0.28506,0.27455,1.03791,0.92746,0.52089,1.80602,1.09096,0.000218256,0.000218256,0.000218256
420,1232.18,0.636,0.15785,0.08337,0.58081,0.90643,0.72473,0.32634,0.34936,0.25723,0.71191,0.30641,0.27973,0.27273,1.05617,0.92868,0.51935,1.82276,1.08974,0.000216147,0.000216147,0.000216147
421,1235.45,0.66417,0.0643,0.09311,0.56585,0.91732,0.86467,0.26968,0.36206,0.2609,0.77364,0.28206,0.29193,0.28432,1.09356,0.92687,0.52922,1.81519,1.09197,0.000214046,0.000214046,0.000214046
422,1238.74,0.6188,0.12201,0.0618,0.4995,0.88449,0.82525,0.29281,0.36647,0.27121,0.79664,0.28267,0.29397,0.28564,1.1011,0.92415,0.48346,1.72216,1.09008,0.000211953,0.000211953,0.000211953
423,1242.01,0.636,0.17552,0.07608,0.52382,0.88345,0.78429,0.32349,0.34639,0.24651,0.76727,0.30341,0.29641,0.28868,1.10797,0.92117,0.44757,1.71217,1.09255,0.000209869,0.000209869,0.000209869
424,1245.23,0.65493,0.05455,0.05053,0.5245,0.90657,0.7259,0.32614,0.29958,0.22656,0.71858,0.29214,0.27582,0.26441,1.10206,0.91994,0.44585,1.78098,1.09225,0.000207792,0.000207792,0.000207792
425,1248.15,0.62122,0.06667,0.08169,0.52959,0.88144,0.67358,0.29235,0.26223,0.19529,0.71762,0.27995,0.24381,0.23265,1.1072,0.92081,0.45692,1.83187,1.10353,0.000205723,0.000205723,0.000205723
426,1251.36,0.67658,0.07432,0.08881,0.57266,0.93809,0.70803,0.33735,0.27541,0.19674,0.70425,0.30962,0.24249,0.23832,1.12433,0.92183,0.44329,1.81173,1.11751,0.000203663,0.000203663,0.000203663
427,1254.59,0.65966,0.13138,0.06848,0.54205,0.89608,0.73096,0.32559,0.3012,0.21586,0.70598,0.28539,0.26174,0.25889,1.11718,0.92246,0.4232,1.78694,1.11086,0.000201611,0.000201611,0.000201611
428,1257.93,0.62919,0.07802,0.06389,0.52246,0.89433,0.76629,0.3146,0.33705,0.24387,0.72608,0.27567,0.28219,0.27918,1.05604,0.9227,0.43631,1.71151,1.08575,0.000199567,0.000199567,0.000199567
429,1261.13,0.65099,0.05177,0.066,0.54736,0.92627,0.70502,0.31971,0.34314,0.25172,0.67479,0.28,0.27703,0.27435,1.05733,0.92302,0.46757,1.74004,1.08804,0.000197532,0.000197532,0.000197532
430,1264.34,0.59612,0.11267,0.07618,0.48572,0.88508,0.7085,0.32361,0.33742,0.24404,0.67884,0.28376,0.27844,0.27608,1.06692,0.92248,0.47534,1.7901,1.09376,0.000195505,0.000195505,0.000195505
431,1267.55,0.66198,0.14662,0.06645,0.52856,0.88627,0.70899,0.32545,0.31266,0.22958,0.6765,0.28545,0.26891,0.26503,1.06385,0.9206,0.46476,1.83797,1.09767,0.000193486,0.000193486,0.000193486
432,1270.83,0.63132,0.07777,0.0582,0.54982,0.9003,0.70988,0.27471,0.28415,0.21326,0.73052,0.25322,0.24873,0.24473,1.01895,0.91961,0.48284,1.77838,1.08821,0.000191476,0.000191476,0.000191476
433,1274.02,0.66718,0.05034,0.07106,0.5403,0.93125,0.74826,0.27572,0.2831,0.20839,0.72875,0.25367,0.24293,0.23882,1.01066,0.91966,0.51107,1.70078,1.08169,0.000189475,0.000189475,0.000189475
434,1277.22,0.70274,0.13116,0.05585,0.52347,0.92339,0.50304,0.3111,0.30115,0.22181,0.48064,0.28522,0.26011,0.25713,1.03628,0.92381,0.52011,1.70149,1.0835,0.000187482,0.000187482,0.000187482
435,1280.53,0.65125,0.13943,0.06817,0.51406,0.90255,0.73224,0.27434,0.30745,0.22364,0.70447,0.25471,0.25739,0.25473,1.06532,0.92139,0.52378,1.74503,1.0944,0.000185498,0.000185498,0.000185498
436,1283.76,0.6223,0.14225,0.05707,0.52915,0.89849,0.83374,0.26391,0.32696,0.24188,0.79823,0.23875,0.25952,0.25704,1.09376,0.92302,0.52554,1.72904,1.10311,0.000183523,0.000183523,0.000183523
437,1286.95,0.62758,0.09884,0.07413,0.508,0.90078,0.7445,0.28616,0.34218,0.24912,0.72906,0.23974,0.27081,0.26827,1.07526,0.92318,0.54139,1.71735,1.0958,0.000181557,0.000181557,0.000181557
438,1290.21,0.5744,0.05641,0.04206,0.48624,0.87567,0.85551,0.2646,0.35705,0.25586,0.75456,0.23706,0.27697,0.2746,1.06761,0.92061,0.56489,1.70062,1.09786,0.000179599,0.000179599,0.000179599
439,1293.43,0.64088,0.11297,0.07759,0.56818,0.89496,0.87122,0.26741,0.36097,0.2609,0.7627,0.24294,0.27707,0.2746,1.07588,0.92138,0.57472,1.69049,1.10629,0.000177651,0.000177651,0.000177651
440,1296.72,0.60689,0.12238,0.03782,0.51142,0.87493,0.73012,0.33147,0.34653,0.25162,0.69247,0.28559,0.29223,0.28931,1.06339,0.91958,0.59531,1.65698,1.09608,0.000175711,0.000175711,0.000175711
441,1299.94,0.63251,0.13807,0.07579,0.55778,0.9095,0.74759,0.32727,0.32963,0.24002,0.7067,0.2818,0.28181,0.27867,1.03815,0.91753,0.58506,1.67422,1.08749,0.00017378,0.00017378,0.00017378
442,1303.18,0.67641,0.18378,0.11359,0.52129,0.93512,0.70865,0.33147,0.32321,0.23925,0.46766,0.28559,0.27856,0.27511,1.00819,0.91633,0.56378,1.66638,1.07771,0.000171859,0.000171859,0.000171859
443,1306.49,0.65033,0.18425,0.05508,0.54062,0.894,0.80797,0.32727,0.34208,0.24965,0.76461,0.28147,0.29419,0.29122,1.01556,0.91928,0.54943,1.60225,1.07195,0.000169946,0.000169946,0.000169946
444,1309.81,0.64464,0.09603,0.05467,0.53428,0.9096,0.7621,0.32559,0.36471,0.26409,0.71361,0.27971,0.30799,0.30629,1.04971,0.91964,0.51041,1.56388,1.08101,0.000168043,0.000168043,0.000168043
445,1313.13,0.61997,0.064,0.04263,0.53296,0.88571,0.77639,0.32559,0.37541,0.26956,0.68463,0.30471,0.31595,0.31419,1.06038,0.92066,0.51478,1.58103,1.08849,0.000166149,0.000166149,0.000166149
446,1316.48,0.6298,0.08953,0.0918,0.51802,0.9049,0.72219,0.34312,0.37547,0.2671,0.69006,0.30281,0.31191,0.31018,1.0585,0.92149,0.54371,1.61282,1.08924,0.000164264,0.000164264,0.000164264
447,1319.96,0.63263,0.09565,0.06851,0.48841,0.90528,0.71458,0.35023,0.37229,0.26936,0.68481,0.30471,0.30165,0.29983,1.06093,0.92187,0.55606,1.6732,1.08984,0.000162389,0.000162389,0.000162389
448,1323.38,0.62445,0.06458,0.08963,0.51537,0.88637,0.70617,0.34471,0.35687,0.25977,0.67854,0.31966,0.28911,0.28719,1.09245,0.92154,0.58282,1.74123,1.09832,0.000160523,0.000160523,0.000160523
449,1326.8,0.57692,0.06312,0.05718,0.48876,0.87779,0.79207,0.32124,0.33992,0.24529,0.72286,0.29587,0.28436,0.28159,1.09993,0.92198,0.56226,1.72966,1.0953,0.000158667,0.000158667,0.000158667
450,1330.18,0.62392,0.09958,0.04239,0.50997,0.89481,0.77495,0.31124,0.31909,0.23102,0.74128,0.29971,0.27069,0.26729,1.07529,0.92152,0.54166,1.69294,1.08504,0.00015682,0.00015682,0.00015682
451,1333.55,0.60804,0.12651,0.05001,0.5311,0.90167,0.81631,0.27452,0.29095,0.21778,0.44624,0.31147,0.24208,0.23791,1.05431,0.92149,0.55028,1.69345,1.08262,0.000154982,0.000154982,0.000154982
452,1336.79,0.6703,0.11203,0.06303,0.51553,0.89958,0.78026,0.28297,0.28259,0.20949,0.45488,0.31147,0.24215,0.23869,1.04218,0.92226,0.53508,1.66408,1.07579,0.000153154,0.000153154,0.000153154
453,1340.22,0.63719,0.1789,0.0989,0.5475,0.93234,0.27004,0.33147,0.29478,0.21369,0.81174,0.24583,0.25634,0.25339,1.03709,0.92259,0.52466,1.61911,1.06893,0.000151336,0.000151336,0.000151336
454,1343.66,0.62246,0.17305,0.09176,0.5498,0.91806,0.47467,0.33147,0.31061,0.22225,0.82749,0.24882,0.26609,0.2629,1.0381,0.92307,0.51722,1.59416,1.06657,0.000149527,0.000149527,0.000149527
455,1346.87,0.6212,0.07075,0.06013,0.49584,0.91574,0.48006,0.33147,0.31804,0.22798,0.80273,0.24882,0.26936,0.26626,1.04056,0.92378,0.51386,1.58869,1.06452,0.000147729,0.000147729,0.000147729
456,1350.43,0.63499,0.07209,0.09532,0.51581,0.88766,0.28886,0.32559,0.32483,0.23847,0.82484,0.24194,0.2666,0.26332,1.03764,0.92407,0.51234,1.61003,1.06502,0.00014594,0.00014594,0.00014594
457,1353.82,0.58053,0.09411,0.04675,0.47925,0.88343,0.75563,0.28059,0.31099,0.22744,0.73375,0.25194,0.25663,0.25367,1.02243,0.92359,0.52021,1.61467,1.06288,0.000144161,0.000144161,0.000144161
458,1356.87,0.60636,0.14899,0.07876,0.49406,0.881,0.75785,0.28059,0.30544,0.22,0.72695,0.25471,0.2475,0.24476,1.04815,0.92331,0.52719,1.63497,1.07592,0.000142391,0.000142391,0.000142391
459,1359.94,0.64649,0.0357,0.06887,0.55062,0.90786,0.75298,0.28059,0.31012,0.22332,0.72416,0.25471,0.25278,0.24991,1.06919,0.92331,0.53686,1.65416,1.08848,0.000140632,0.000140632,0.000140632
460,1363.05,0.62236,0.08787,0.04957,0.50473,0.88229,0.74996,0.28059,0.31046,0.23018,0.71706,0.25471,0.25398,0.2515,1.06168,0.92259,0.5454,1.70387,1.09125,0.000138883,0.000138883,0.000138883
461,1366.33,0.59743,0.07565,0.06039,0.497,0.90145,0.28121,0.32535,0.31061,0.2266,0.4618,0.28559,0.24915,0.24672,1.04766,0.92262,0.53666,1.68655,1.08789,0.000137143,0.000137143,0.000137143
462,1369.66,0.6259,0.09028,0.09006,0.4906,0.89689,0.73625,0.27756,0.32288,0.23938,0.46376,0.28559,0.26552,0.26271,1.04645,0.9223,0.52748,1.67571,1.08703,0.000135414,0.000135414,0.000135414
463,1373.07,0.57715,0.06891,0.06545,0.46625,0.88576,0.53519,0.30331,0.33467,0.24163,0.51163,0.27765,0.27846,0.27582,1.05963,0.9228,0.5136,1.7225,1.08959,0.000133695,0.000133695,0.000133695
464,1376.38,0.64526,0.06044,0.06029,0.58524,0.90878,0.51689,0.33059,0.35161,0.25828,0.50076,0.30471,0.28332,0.28075,1.06766,0.92285,0.49467,1.77003,1.08446,0.000131986,0.000131986,0.000131986
465,1379.52,0.69757,0.05995,0.06041,0.60934,0.94296,0.74752,0.34148,0.36628,0.26905,0.714,0.29703,0.29217,0.28973,1.06858,0.92418,0.50891,1.76412,1.08599,0.000130287,0.000130287,0.000130287
466,1382.91,0.64172,0.06838,0.0706,0.54319,0.88937,0.50519,0.33548,0.36905,0.26723,0.46639,0.30471,0.29017,0.28797,1.06368,0.92459,0.52744,1.77312,1.08195,0.000128599,0.000128599,0.000128599
467,1386.25,0.61894,0.10465,0.05196,0.53457,0.90619,0.2549,0.42222,0.36184,0.26076,0.46152,0.33796,0.27628,0.27348,1.08163,0.92485,0.53482,1.76636,1.08552,0.000126921,0.000126921,0.000126921
468,1389.61,0.5835,0.11872,0.07366,0.5007,0.88833,0.24841,0.34559,0.3403,0.24919,0.23565,0.31971,0.24355,0.24086,1.08192,0.92273,0.52243,1.75746,1.08413,0.000125253,0.000125253,0.000125253
469,1392.82,0.60533,0.10056,0.05354,0.50027,0.88073,0.83845,0.24183,0.33002,0.23518,0.25094,0.27367,0.23512,0.23194,1.06711,0.92157,0.52819,1.75168,1.07786,0.000123596,0.000123596,0.000123596
470,1396.22,0.61269,0.29847,0.05949,0.48118,0.89558,0.82019,0.23206,0.31581,0.22558,0.22269,0.28059,0.23318,0.2294,1.04955,0.92086,0.53191,1.68365,1.0721,0.000121949,0.000121949,0.000121949
471,1399.54,0.65052,0.23979,0.07539,0.53882,0.89605,0.70304,0.27559,0.28808,0.20959,0.69108,0.2496,0.23054,0.22533,1.02888,0.92005,0.53589,1.64702,1.06985,0.000120313,0.000120313,0.000120313
472,1402.94,0.62071,0.04812,0.0527,0.57478,0.89298,0.723,0.29182,0.28308,0.20523,0.49161,0.27925,0.23578,0.22915,0.99445,0.9204,0.53399,1.60144,1.05748,0.000118687,0.000118687,0.000118687
473,1406.18,0.61059,0.05605,0.05601,0.51555,0.88026,0.7338,0.28001,0.30082,0.22015,0.6619,0.25559,0.24265,0.23713,0.99135,0.9212,0.52835,1.5607,1.05088,0.000117072,0.000117072,0.000117072
474,1409.43,0.5932,0.13988,0.05161,0.50591,0.88846,0.2545,0.30647,0.33428,0.2419,0.23689,0.28059,0.26367,0.25841,0.9984,0.92197,0.52965,1.5703,1.05628,0.000115467,0.000115467,0.000115467
475,1412.77,0.63629,0.16656,0.09119,0.53914,0.92176,0.51604,0.35253,0.35431,0.25142,0.4987,0.32734,0.28623,0.28124,1.00975,0.92239,0.53614,1.57271,1.06127,0.000113873,0.000113873,0.000113873
476,1416.19,0.57436,0.11843,0.05238,0.46682,0.88784,0.71551,0.35453,0.36384,0.26883,0.70308,0.32641,0.28318,0.27786,1.00406,0.92269,0.55207,1.57608,1.06031,0.00011229,0.00011229,0.00011229
